REPORT_YEAR,COUNT_,COUNT_CLEARED
2021,41,13
2021,156,41
2020,36,3
2020,1,1
2021,9,2
2023,15,3
2020,160,80
2020,9,8
2020,30,28
2021,10,2
2023,7,4
2022,6,5
2023,65,1
2020,38,3
2021,7,3
2021,24,18
2023,10,8
2021,31,4
2022,4,3
2022,3,3
2023,5,2
2020,46,33
2021,12,6
2020,33,31
2021,5,4
2021,6,1
2020,243,27
2021,127,91
2023,2,2
2023,3,1
2023,181,45
2021,15,2
2021,8,3
2023,24,20
2021,332,242
2023,4,1
2021,157,96
2021,1,1
2023,2,2
2023,1,1
2021,7,7
2022,43,18
2021,3,3
2020,1,1
2023,446,290
2020,1,1
2022,1,1
2021,15,13
2021,3,3
2023,4,1
2021,6,6
2020,9,2
2022,2,2
2023,2,1
2022,17,14
2022,11,2
2023,8,5
2021,2,1
2023,65,14
2020,7,7
2020,9,3
2020,1,1
2021,10,3
2021,96,9
2023,210,53
2022,3,1
2023,8,5
2022,54,29
2021,82,2
2022,16,7
2020,652,174
2021,1,1
2023,18,3
2021,8,1
2022,65,5
2020,1,1
2023,12,2
2021,7,2
2020,188,26
2023,95,12
2021,4,3
2021,62,2
2023,5,3
2020,5,1
2022,236,141
2021,118,98
2022,2,1
2023,8,2
2023,19,9
2021,14,4
2023,8,6
2021,110,96
2021,1,1
2020,40,20
2020,11,1
2020,6,6
2021,100,22
2023,19,8
2020,42,37
2023,120,4
2023,16,10
2021,48,27
2021,58,9
2023,2,1
2021,7,7
2020,67,14
2022,11,8
2020,7,3
2020,39,34
2020,9,3
2022,17,5
2021,45,1
2021,3,3
2022,11,2
2022,9,6
2020,9,6
2022,7,2
2022,2,1
2020,3,1
2021,1,1
2021,2,1
2020,81,28
2020,5,2
2021,5,3
2021,41,33
2021,30,25
2023,154,2
2021,201,22
2020,2,2
2021,28,8
2021,6,5
2022,1,1
2020,4,1
2023,81,14
2021,4,1
2021,1,1
2021,13,11
2023,70,38
2023,268,38
2021,6,5
2022,11,5
2021,7,7
2020,10,8
2023,437,47
2022,4,2
2021,33,31
2021,16,1
2021,69,5
2023,11,6
2020,1,1
2021,7,1
2023,3,3
2020,13,5
2023,35,26
2021,7,6
2020,9,6
2021,4,2
2023,7,4
2020,76,37
2021,126,10
2020,67,55
2021,3,3
2020,55,33
2023,14,12
2020,13,3
2020,27,26
2020,6,3
2023,1,1
2021,2,1
2021,81,70
2022,161,5
2021,38,27
2020,1,1
2023,21,20
2021,9,6
2021,4,3
2023,14,11
2023,4,3
2022,2,1
2020,52,46
2020,33,21
2023,7,3
2023,4,2
2021,8,3
2020,16,15
2020,3,3
2020,75,4
2022,3,1
2023,4,3
2023,206,57
2022,17,1
2023,362,66
2021,153,12
2023,110,68
2022,23,12
2023,105,62
2023,25,20
2023,8,2
2022,27,14
2021,14,5
2023,16,6
2022,7,3
2021,2,2
2021,10,4
2020,5,5
2020,8,1
2021,15,8
2020,17,15
2023,3,3
2022,1,1
2021,13,4
2023,29,19
2023,7,4
2020,1,1
2020,5,4
2022,1,1
2023,3,3
2022,4,1
2020,27,3
2022,31,12
2020,50,7
2022,4,4
2020,4,2
2021,7,2
2023,23,12
2023,21,8
2023,52,27
2021,35,1
2020,12,3
2020,15,5
2022,64,1
2023,190,30
2020,3,3
2022,2,2
2020,10,4
2023,71,47
2022,9,5
2023,13,12
2022,10,2
2023,4,1
2022,44,6
2022,17,1
2021,2,1
2021,1,1
2021,202,15
2023,6,3
2021,106,63
2021,2,2
2023,207,9
2021,21,14
2022,301,222
2021,1,1
2020,4,3
2023,1,1
2020,109,1
2022,5,5
2023,206,11
2022,19,17
2020,27,16
2020,12,2
2023,18,12
2020,7,2
2020,17,1
2022,135,46
2022,26,4
2022,38,25
2020,1,1
2021,80,48
2022,89,16
2021,5,1
2022,5,4
2021,36,7
2020,31,17
2022,182,42
2020,22,14
2022,1,1
2020,7,1
2022,7,6
2022,8,1
2021,16,10
2020,50,8
2022,14,2
2023,2,2
2021,12,2
2021,4,4
2021,1,1
2023,7,4
2023,4,2
2021,2,1
2020,273,42
2022,31,2
2022,72,41
2021,114,2
2022,133,34
2023,6,4
2020,1,1
2023,10,6
2021,3,3
2022,90,16
2022,76,4
2022,223,7
2023,1,1
2021,171,45
2023,26,10
2020,18,17
2021,11,10
2020,8,8
2023,102,4
2020,8,5
2022,9,3
2022,61,31
2022,1,1
2021,23,1
2023,1,1
2021,1,1
2023,3,1
2021,17,14
2022,9,1
2020,2,1
2022,42,1
2020,70,5
2023,5,5
2023,3,2
2021,60,33
2020,13,5
2020,54,29
2023,10,4
2022,106,58
2020,58,5
2020,47,7
2022,9,5
2021,3,2
2022,19,14
2022,17,12
2020,14,11
2021,6,1
2021,7,4
2021,1,1
2022,39,5
2022,117,5
2020,75,37
2020,690,144
2021,14,6
2023,10,1
2020,6,1
2022,5,4
2020,67,19
2023,1,1
2021,2,1
2021,26,15
2022,6,4
2021,46,1
2020,56,5
2023,6,3
2022,40,1
2022,96,67
2020,10,5
2021,7,2
2022,5,4
2023,43,8
2020,40,28
2023,3,3
2021,48,3
2021,17,15
2023,6,4
2021,111,67
2020,14,2
2020,2,2
2021,55,14
2021,8,6
2023,1,1
2023,2,2
2023,125,8
2022,5,2
2020,39,15
2022,4,3
2023,6,3
2023,32,1
2023,8,6
2022,22,17
2022,46,11
2021,58,4
2022,48,38
2020,33,24
2020,82,15
2022,16,15
2023,1,1
2021,318,52
2021,18,5
2023,108,68
2021,19,2
2023,77,19
2021,21,11
2021,27,6
2020,3,3
2021,7,6
2021,22,5
2020,28,5
2022,1,1
2023,27,21
2020,4,4
2022,108,6
2021,1,1
2023,13,5
2022,3,1
2022,54,6
2021,3,1
2021,2,1
2022,13,5
2022,8,8
2020,1,1
2020,7,4
2021,240,31
2020,5,5
2021,24,20
2021,11,6
2020,14,10
2022,17,2
2022,68,8
2022,17,16
2021,16,2
2021,18,10
2020,7,5
2021,14,9
2020,16,3
2020,88,7
2021,21,2
2022,9,5
2023,356,53
2020,1,1
2022,16,9
2023,38,12
2023,19,12
2020,3,1
2023,8,2
2023,110,8
2023,74,47
2020,4,4
2022,59,11
2020,23,16
2022,5,2
2022,1,1
2020,1,1
2022,14,4
2020,49,3
2021,11,1
2021,174,37
2020,27,24
2023,349,24
2020,7,6
2020,7,7
2023,14,3
2022,1,1
2021,1,1
2021,10,9
2021,22,19
2020,3,1
2021,19,19
2020,63,3
2022,1,1
2020,171,26
2020,1,1
2023,11,8
2022,103,17
2023,2,2
2020,111,99
2020,23,5
2021,5,5
2023,18,9
2020,63,3
2020,6,2
2020,2,2
2021,4,1
2021,9,9
2023,115,36
2020,20,18
2023,26,12
2021,27,3
2021,70,12
2021,119,6
2022,15,11
2023,11,1
2021,30,4
2023,5,1
2020,4,4
2023,65,4
2022,67,2
2020,2,1
2022,1,1
2023,45,34
2022,2,2
2021,5,2
2020,7,3
2023,69,62
2020,8,7
2023,20,13
2023,9,3
2020,31,26
2021,5,3
2020,7,4
2020,14,10
2023,20,6
2023,109,10
2020,34,2
2021,80,4
2020,66,5
2020,266,18
2022,91,54
2020,4,2
2023,6,1
2023,48,20
2023,13,10
2023,1,1
2022,35,1
2023,1,1
2022,15,5
2020,4,1
2020,1,1
2021,6,1
2020,35,23
2022,24,17
2023,65,54
2023,7,6
2020,30,9
2023,14,3
2021,4,3
2022,10,5
2023,15,4
2022,310,195
2022,20,14
2021,6,2
2022,7,4
2021,12,12
2022,553,79
2020,3,2
2021,1,1
2021,10,2
2023,9,8
2022,121,72
2022,2,1
2021,15,5
2021,15,5
2021,2,1
2023,119,3
2023,79,10
2021,5,1
2021,20,19
2023,197,34
2022,22,13
2022,5,5
2020,2,2
2022,1,1
2020,13,10
2021,106,64
2022,371,65
2020,23,1
2020,104,99
2020,106,70
2022,6,6
2022,2,1
2021,1,1
2022,8,8
2023,56,3
2020,26,20
2023,18,17
2020,37,21
2021,50,6
2023,307,78
2023,419,315
2021,12,7
2020,4,1
2023,7,2
2021,37,5
2020,170,102
2020,4,4
2021,109,57
2023,46,24
2020,11,4
2021,8,2
2020,25,1
2023,1,1
2021,22,2
2023,7,2
2020,6,2
2020,35,20
2022,8,6
2021,18,14
2022,104,6
2021,12,12
2020,4,2
2020,8,7
2021,3,3
2021,12,8
2022,16,1
2020,61,59
2023,45,5
2023,1,1
2022,5,2
2022,30,18
2020,39,11
2022,2,1
2023,12,4
2022,31,7
2022,67,59
2022,13,4
2023,22,3
2020,19,3
2022,56,3
2021,13,12
2023,22,8
2023,6,4
2022,543,37
2021,327,21
2020,44,34
2022,8,7
2022,9,2
2022,10,9
2020,74,53
2023,20,1
2023,21,19
2023,12,6
2020,1,1
2023,9,2
2021,14,7
2022,9,1
2021,5,2
2020,19,13
2020,5,2
2021,206,10
2020,4,4
2020,15,1
2022,186,35
2022,20,11
2022,3,3
2021,87,61
2023,139,5
2023,74,3
2021,6,3
2020,2,1
2020,17,11
2023,9,6
2023,117,34
2020,4,3
2022,1,1
2022,2,1
2023,1,1
2021,1,1
2020,63,25
2023,10,7
2023,14,4
2020,6,2
2022,27,2
2023,18,5
2022,6,5
2023,48,43
2022,16,4
2021,4,3
2022,95,21
2023,124,88
2023,11,8
2021,19,10
2023,17,8
2022,5,3
2022,184,112
2021,10,7
2021,12,4
2020,11,7
2021,7,3
2023,14,7
2021,31,7
2022,49,2
2022,109,14
2023,1,1
2020,2,1
2023,10,10
2020,318,41
2020,144,44
2020,22,10
2022,112,13
2023,15,10
2020,367,37
2020,9,1
2022,2,2
2022,20,19
2021,257,34
2021,4,2
2022,1,1
2023,18,5
2020,6,1
2021,82,24
2021,8,7
2022,82,5
2022,9,7
2021,2,1
2023,1,1
2023,1,1
2020,6,4
2021,146,8
2022,11,5
2020,15,9
2023,79,5
2020,24,12
2022,72,13
2023,22,6
2021,7,2
2021,136,10
2022,11,1
2022,52,26
2021,15,9
2021,29,16
2021,3,3
2021,1,1
2023,45,29
2023,35,25
2021,3,3
2021,9,3
2022,46,8
2021,87,15
2023,20,5
2022,8,7
2023,9,7
2020,83,12
2020,34,20
2023,3,1
2022,2,1
2022,50,2
2023,20,7
2021,27,25
2021,6,1
2023,32,1
2023,20,5
2023,2,1
2023,9,4
2021,1,1
2022,116,34
2022,55,3
2022,8,2
2020,5,5
2022,1,1
2022,94,4
2020,10,4
2021,72,43
2023,6,5
2023,16,8
2023,176,133
2021,3,3
2023,22,12
2022,9,3
2020,7,4
2022,54,40
2020,1,1
2021,19,11
2020,14,3
2021,159,31
2022,697,99
2023,5,2
2022,20,4
2022,1,1
2021,14,6
2023,1,1
2022,13,2
2020,41,33
2021,3,2
2022,9,1
2022,32,12
2020,12,12
2022,6,6
2022,11,6
2020,4,4
2021,18,16
2020,10,8
2022,3,3
2022,10,2
2023,1,1
2022,4,2
2022,160,11
2020,202,21
2020,5,1
2023,16,4
2023,11,6
2022,6,4
2020,12,1
2023,29,24
2022,11,2
2022,13,4
2022,6,5
2023,220,9
2023,13,7
2020,156,92
2023,43,34
2020,4,4
2022,1,1
2021,56,34
2021,10,8
2021,26,8
2021,272,41
2022,16,8
2023,39,5
2021,141,28
2023,103,3
2022,1,1
2022,5,4
2021,2,2
2021,48,29
2020,4,3
2021,47,1
2022,5,1
2021,149,43
2021,7,6
2020,30,27
2023,36,3
2020,5,4
2020,87,64
2023,7,3
2022,115,72
2020,1,1
2020,15,1
2020,19,5
2021,6,5
2020,6,6
2022,2,2
2020,53,25
2021,7,2
2021,13,12
2023,566,80
2020,5,5
2022,605,27
2022,2,2
2022,47,30
2023,4,2
2023,5,2
2022,8,3
2023,4,3
2022,242,83
2020,87,82
2021,10,4
2023,9,2
2020,8,2
2022,23,14
2022,8,6
2022,128,29
2021,33,6
2020,4,3
2022,4,3
2020,5,2
2023,3,2
2020,28,1
2023,4,2
2022,5,1
2021,2,2
2022,4,2
2023,22,9
2020,98,24
2021,115,23
2020,83,13
2023,4,1
2023,3,2
2023,90,68
2022,7,4
2022,3,1
2021,3,3
2023,18,4
2020,7,3
2023,16,10
2023,9,7
2023,6,5
2021,2,1
2021,7,6
2023,16,2
2023,116,15
2022,2,1
2021,10,3
2021,4,3
2023,9,7
2023,51,9
2023,6,1
2021,4,2
2022,1,1
2022,10,5
2021,393,67
2021,3,2
2022,4,1
2022,4,2
2020,30,26
2022,2,1
2023,68,12
2023,23,12
2020,6,5
2023,74,70
2022,474,82
2022,64,2
2020,14,6
2023,1,1
2022,69,58
2023,17,12
2022,10,5
2021,109,7
2020,2,2
2021,43,6
2023,103,84
2020,78,11
2022,3,3
2023,1,1
2023,14,4
2020,6,5
2021,17,3
2021,15,14
2021,1,1
2020,9,8
2021,293,45
2020,50,17
2021,3,2
2022,202,12
2021,3,1
2023,1,1
2020,24,22
2023,92,71
2022,34,28
2023,7,5
2021,1,1
2023,7,5
2022,71,3
2022,55,46
2020,5,2
2022,57,2
2021,46,35
2020,5,1
2020,6,1
2021,115,24
2023,1,1
2022,7,3
2023,4,3
2022,20,3
2020,88,6
2023,8,6
2022,19,1
2020,13,10
2022,4,1
2021,2,2
2023,7,2
2022,65,53
2020,10,7
2020,4,1
2023,14,12
2021,28,7
2023,26,1
2020,78,9
2023,3,3
2022,376,23
2023,122,5
2023,13,11
2020,1,1
2021,1,1
2023,4,2
2022,1,1
2022,20,4
2021,11,5
2020,3,2
2022,6,2
2023,87,55
2022,19,1
2020,1,1
2022,67,58
2023,3,1
2022,8,3
2020,18,16
2023,16,1
2023,238,63
2023,17,8
2021,4,1
2020,7,7
2020,7,2
2020,5,4
2022,13,8
2023,8,1
2022,12,9
2022,12,11
2023,1,1
2020,150,14
2022,253,33
2021,161,33
2020,8,3
2023,112,26
2020,67,5
2021,6,1
2020,103,19
2020,6,1
2022,45,10
2023,98,6
2022,177,113
2023,6,5
2021,67,51
2022,8,3
2021,34,1
2021,16,10
2023,21,2
2022,4,4
2023,157,35
2020,54,14
2021,10,1
2023,2,2
2022,6,4
2023,2,2
2020,6,1
2022,46,33
2021,80,70
2023,12,1
2021,7,5
2023,88,2
2021,3,1
2020,6,4
2022,9,6
2023,33,3
2020,5,3
2021,28,18
2022,46,30
2023,15,5
2021,12,8
2023,1,1
2021,1267,87
2020,4,2
2021,10,4
2023,1,1
2022,62,54
2022,4,1
2021,12,3
2023,7,2
2023,16,5
2023,33,14
2023,26,1
2020,1,1
2022,1,1
2021,1,1
2021,19,17
2023,3,2
2021,33,1
2020,99,30
2020,105,65
2023,51,13
2020,15,6
2021,59,4
2020,1,1
2021,30,25
2023,106,11
2023,15,1
2020,5,4
2023,32,20
2022,17,6
2023,1,1
2023,12,12
2021,3,2
2023,2,1
2021,24,16
2022,2,2
2021,2,1
2023,111,80
2022,38,3
2021,8,5
2022,42,32
2023,4,2
2021,1,1
2023,8,6
2020,13,11
2022,9,7
2021,3,2
2020,3,1
2021,35,25
2022,30,3
2022,10,2
2022,14,10
2023,2,2
2022,173,31
2020,6,1
2023,138,36
2023,18,2
2023,53,40
2022,10,3
2023,13,5
2023,19,8
2023,4,1
2021,1,1
2020,48,40
2021,5,3
2020,22,13
2020,3,1
2023,7,5
2023,78,5
2021,14,10
2023,15,8
2023,6,2
2023,7,2
2022,19,8
2021,11,9
2020,22,11
2020,10,9
2021,17,5
2020,1,1
2020,9,6
2021,176,38
2020,15,3
2023,8,1
2022,9,4
2022,2,2
2021,49,22
2020,91,27
2020,4,1
2023,7,6
2020,8,4
2022,32,26
2022,8,1
2020,85,67
2020,142,10
2022,125,40
2022,97,11
2021,10,7
2023,670,603
2021,26,11
2022,25,10
2022,42,4
2020,3,1
2022,5,4
2020,156,79
2021,16,1
2023,65,49
2023,34,10
2023,824,116
2022,36,1
2022,161,11
2022,8,8
2023,34,26
2023,13,1
2021,3,2
2023,1,1
2022,3,1
2021,3,3
2023,8,3
2021,72,59
2021,6,4
2021,6,3
2021,34,1
2021,25,12
2022,15,8
2022,16,11
2023,25,9
2023,14,12
2020,6,1
2022,6,6
2023,13,1
2021,7,3
2022,3,1
2020,3,3
2020,18,2
2023,5,2
2022,7,2
2020,6,6
2023,134,128
2021,12,4
2020,116,41
2020,2,1
2021,5,4
2022,37,21
2023,4,2
2021,21,12
2020,32,4
2020,28,2
2023,12,5
2020,11,1
2022,12,4
2020,166,100
2023,7,6
2020,301,33
2022,4,2
2020,28,18
2023,28,12
2023,14,14
2023,11,10
2023,27,20
2022,1,1
2023,7,7
2021,117,73
2022,10,10
2022,2,2
2021,29,25
2021,91,56
2020,58,7
2020,9,9
2021,33,32
2023,23,17
2022,8,1
2022,6,6
2023,161,13
2022,121,10
2020,10,1
2020,5,3
2022,6,6
2022,10,1
2022,4,1
2022,1,1
2023,11,1
2023,5,2
2021,5,2
2020,43,1
2020,55,3
2021,72,6
2023,4,2
2020,2,1
2021,122,44
2021,2,1
2020,35,10
2021,1,1
2021,13,3
2021,4,4
2022,23,1
2022,9,5
2021,51,3
2023,130,95
2020,16,13
2022,4,1
2022,5,5
2023,10,3
2022,11,6
2023,43,12
2020,5,2
2020,19,14
2022,1,1
2023,7,3
2021,3,3
2023,39,2
2022,20,12
2023,9,7
2020,10,7
2023,9,8
2020,9,8
2023,158,47
2022,35,13
2022,45,42
2021,9,3
2021,15,5
2022,4,3
2021,38,3
2020,9,7
2022,68,48
2022,83,19
2020,2,1
2020,11,7
2021,3,3
2022,202,93
2021,21,2
2022,5,3
2021,6,2
2020,2,1
2023,51,44
2022,42,24
2022,13,11
2020,5,2
2022,10,7
2020,2,2
2021,51,2
2023,4,3
2021,23,3
2021,13,3
2023,331,49
2023,5,1
2020,162,52
2023,64,2
2021,1,1
2022,14,2
2023,4,4
2020,13,5
2021,75,58
2023,62,47
2022,34,15
2023,7,3
2020,1,1
2022,49,9
2022,524,62
2020,2,2
2022,24,21
2020,17,3
2022,26,24
2021,1,1
2022,10,4
2022,1,1
2022,29,6
2022,24,14
2020,22,6
2020,2,2
2022,1,1
2023,3,2
2023,79,56
2021,13,1
2023,1069,235
2020,21,17
2020,7,5
2021,16,11
2023,5,3
2022,417,261
2022,19,1
2020,101,2
2022,4,3
2022,2,2
2023,11,6
2021,14,13
2020,33,4
2023,24,1
2021,98,4
2020,24,16
2020,10,3
2020,6,2
2021,10,5
2022,19,9
2022,78,12
2020,15,14
2023,3,1
2022,7,1
2022,6,2
2021,86,46
2021,104,3
2022,42,1
2023,290,67
2022,3,1
2023,31,6
2023,8,5
2021,16,2
2023,199,120
2020,25,11
2021,35,9
2023,49,31
2023,547,109
2022,36,2
2023,10,3
2020,3,3
2021,11,5
2020,23,1
2022,3,1
2022,10,6
2022,4,4
2022,6,2
2023,101,6
2021,127,108
2020,5,2
2020,134,60
2020,57,25
2022,23,7
2021,8,6
2022,9,3
2022,4,1
2022,10,6
2021,14,11
2021,1,1
2020,8,5
2023,15,9
2023,37,4
2021,102,56
2023,54,1
2022,25,14
2023,4,3
2020,29,4
2023,14,3
2023,3,1
2020,5,1
2022,187,18
2022,10,2
2022,21,1
2022,15,10
2020,8,8
2023,12,10
2023,52,2
2022,8,2
2020,10,5
2022,240,44
2020,31,3
2021,96,25
2020,9,5
2021,8,5
2021,2,1
2023,17,1
2022,18,7
2020,7,6
2021,1,1
2021,4,4
2021,1,1
2023,26,10
2020,2,2
2023,26,9
2023,1,1
2021,33,18
2021,70,6
2020,42,7
2021,312,21
2022,2,1
2020,156,18
2022,2,1
2020,14,7
2023,29,23
2023,30,17
2021,13,11
2023,4,3
2020,3,2
2020,12,1
2021,25,1
2023,23,7
2023,5,3
2022,37,21
2020,6,2
2023,2,1
2020,1,1
2020,4,2
2020,623,179
2022,47,4
2020,1,1
2023,29,21
2020,12,2
2020,214,22
2021,27,3
2020,3,2
2022,1,1
2023,7,3
2023,6,3
2023,11,7
2021,250,86
2021,8,8
2022,2,1
2020,633,86
2020,124,5
2022,15,10
2020,3,3
2021,5,5
2020,1,1
2023,37,2
2022,4,2
2021,4,4
2022,7,7
2022,2,1
2023,19,3
2022,15,8
2023,29,24
2022,2,1
2022,1,1
2021,57,13
2023,3,3
2022,19,3
2023,15,5
2020,90,4
2021,1,1
2023,23,3
2021,1,1
2020,25,10
2022,27,23
2021,11,9
2021,116,55
2021,5,5
2021,75,3
2022,75,5
2021,97,85
2023,12,5
2020,8,8
2022,23,1
2021,7,1
2021,30,26
2023,8,7
2020,1,1
2021,347,31
2023,167,13
2022,5,2
2022,21,3
2022,133,103
2021,4,4
2023,34,8
2022,70,14
2020,111,79
2022,203,16
2022,73,65
2022,2,2
2023,6,4
2021,70,5
2023,12,5
2022,23,2
2022,340,21
2020,27,27
2022,1,1
2022,3,1
2020,524,101
2023,171,48
2023,4,1
2022,110,29
2022,3,1
2023,5,1
2020,4,4
2022,6,6
2021,80,3
2021,2,1
2023,8,2
2022,6,2
2022,18,4
2022,18,14
2020,5,4
2020,6,4
2020,11,8
2022,68,13
2022,13,12
2023,12,1
2023,79,4
2020,5,2
2021,44,1
2021,24,11
2020,160,148
2023,5,3
2023,14,1
2021,3,1
2023,43,24
2022,10,3
2021,1,1
2023,3,1
2022,104,71
2023,24,13
2022,12,3
2021,11,3
2023,9,5
2022,6,6
2023,11,1
2020,29,9
2023,8,2
2023,175,119
2023,26,18
2020,5,3
2023,14,2
2022,54,33
2021,12,4
2022,8,7
2023,6,1
2023,33,2
2022,13,12
2020,1,1
2023,47,23
2022,7,2
2021,24,19
2020,113,39
2021,103,6
2020,23,14
2021,1,1
2023,24,19
2020,57,15
2020,34,1
2021,5,1
2021,14,2
2021,22,20
2023,2,1
2021,11,5
2020,70,3
2023,12,3
2021,8,2
2022,11,4
2020,2,1
2021,108,31
2023,49,13
2021,79,52
2020,10,3
2020,52,1
2022,3,1
2022,53,47
2023,111,64
2023,2,2
2020,15,10
2022,3,1
2021,2,1
2021,62,4
2022,55,39
2022,1,1
2022,82,18
2023,7,4
2021,14,3
2023,8,8
2023,27,3
2020,136,86
2023,1,1
2023,6,4
2022,21,16
2021,1,1
2023,21,10
2022,55,34
2020,9,7
2021,5,5
2021,3,2
2021,3,3
2020,9,2
2022,1,1
2020,93,2
2020,15,10
2022,2,1
2023,50,8
2022,13,1
2021,138,74
2022,8,1
2022,1,1
2020,1,1
2022,84,22
2020,7,3
2022,2,2
2021,8,1
2020,10,2
2020,31,15
2020,2,1
2022,6,5
2021,10,3
2020,293,86
2020,9,7
2021,12,11
2023,10,5
2020,9,2
2021,127,107
2023,13,10
2023,17,7
2023,3,2
2022,13,8
2023,3,1
2023,6,5
2023,120,37
2023,64,42
2022,542,73
2020,59,5
2020,111,100
2020,7,1
2021,10,2
2020,21,13
2022,17,16
2022,13,5
2021,4,4
2023,2,2
2021,66,42
2020,18,17
2021,11,7
2020,10,10
2020,15,5
2020,13,2
2021,3,2
2021,44,3
2020,36,1
2021,2,1
2020,39,4
2023,24,18
2022,20,3
2023,50,15
2023,81,3
2021,30,14
2022,2,2
2023,162,12
2023,61,1
2023,13,8
2023,8,5
2022,40,36
2022,27,21
2020,6,6
2021,17,4
2022,38,19
2021,49,36
2021,2,1
2020,26,3
2023,334,41
2021,4,1
2021,79,4
2023,66,3
2021,62,11
2022,377,40
2021,42,7
2022,33,14
2023,1,1
2023,5,3
2023,74,65
2020,83,8
2022,185,9
2022,9,1
2022,9,1
2020,15,7
2023,51,37
2023,7,6
2021,15,13
2023,530,57
2020,8,8
2021,18,5
2023,7,2
2022,34,20
2021,59,51
2020,40,12
2020,1,1
2023,2,1
2022,55,3
2022,39,4
2022,11,4
2023,8,2
2022,89,74
2020,38,30
2022,2,1
2020,5,1
2022,2,2
2021,30,7
2023,6,1
2020,5,2
2020,7,3
2023,48,34
2022,21,3
2021,7,5
2022,8,2
2020,4,1
2023,1,1
2022,69,2
2023,7,4
2020,1,1
2023,4,2
2020,204,127
2020,29,1
2023,33,1
2020,26,19
2023,144,10
2022,10,5
2023,26,15
2021,16,4
2023,6,1
2023,166,22
2023,2,1
2022,7,3
2020,159,105
2022,1,1
2022,6,1
2022,8,6
2021,36,33
2022,4,1
2020,14,6
2020,8,2
2020,4,4
2022,80,56
2020,2,2
2021,1,1
2021,18,10
2023,62,1
2022,18,7
2022,14,1
2023,18,3
2023,34,1
2023,90,15
2020,3,3
2021,16,15
2023,26,13
2021,25,13
2022,1,1
2021,2,2
2022,2,1
2021,66,8
2023,37,31
2022,7,7
2023,23,15
2020,17,9
2021,2,2
2021,30,3
2022,3,2
2020,5,1
2020,9,3
2020,4,1
2020,8,2
2020,7,4
2021,13,9
2022,9,9
2020,4,1
2023,22,2
2022,24,1
2021,62,38
2021,10,1
2020,31,1
2020,2,1
2023,3,3
2022,32,14
2022,1,1
2022,217,152
2023,1295,157
2020,1,1
2020,45,38
2021,1,1
2021,5,2
2021,64,16
2023,3,3
2020,14,4
2021,7,6
2022,3,1
2020,1,1
2021,3,3
2023,80,17
2023,3,1
2023,9,6
2023,21,7
2023,52,6
2021,16,3
2023,64,15
2021,15,5
2020,28,11
2021,6,6
2021,26,1
2020,120,25
2023,7,1
2022,3,1
2023,2,1
2021,2,1
2021,5,2
2021,52,44
2021,106,9
2023,7,6
2021,28,16
2020,6,2
2022,2,2
2020,7,3
2020,3,1
2022,938,49
2022,2,2
2022,4,2
2020,67,41
2023,17,1
2020,32,18
2023,118,82
2021,64,14
2020,91,54
2021,4,1
2022,98,12
2022,15,6
2020,69,4
2023,18,3
2023,4,3
2021,11,4
2021,10,8
2020,1,1
2020,3,2
2023,114,9
2022,13,1
2023,12,3
2023,6,2
2021,4,2
2020,151,21
2023,3,1
2022,58,8
2022,382,47
2020,68,18
2020,37,20
2022,2,1
2021,10,1
2023,57,46
2022,8,5
2022,59,17
2022,9,8
2022,20,16
2023,21,7
2020,18,6
2022,43,1
2020,11,1
2022,196,121
2023,182,150
2023,6,6
2020,10,10
2021,3,1
2023,57,29
2023,32,3
2023,14,2
2022,155,37
2020,7,2
2020,3,1
2020,18,17
2023,32,12
2020,4,1
2022,63,2
2023,11,4
2020,40,10
2020,13,13
2020,9,3
2020,8,3
2020,6,4
2022,22,1
2022,1,1
2023,69,38
2022,1,1
2023,16,13
2021,31,1
2022,227,142
2023,7,5
2021,30,1
2021,11,4
2023,8,5
2022,239,22
2023,20,6
2022,227,124
2021,12,9
2021,3,1
2023,40,1
2021,15,5
2021,60,4
2023,23,15
2023,21,9
2023,47,20
2021,70,2
2023,7,2
2023,133,75
2023,1,1
2021,17,13
2022,6,3
2021,11,11
2020,3,1
2021,33,25
2020,37,23
2020,17,15
2020,12,3
2022,52,46
2023,3,3
2023,1,1
2020,36,5
2021,193,20
2022,26,17
2021,24,14
2020,15,5
2021,7,7
2021,13,3
2020,63,15
2021,56,3
2020,15,7
2021,89,8
2022,171,4
2020,47,8
2023,228,14
2023,7,3
2022,17,10
2023,23,12
2020,31,27
2021,24,20
2021,55,4
2023,71,50
2020,13,7
2022,18,11
2023,82,11
2021,6,2
2022,20,7
2021,2,2
2020,1,1
2021,219,42
2020,410,14
2022,9,7
2020,1,1
2021,16,13
2021,5,5
2023,1,1
2022,5,2
2022,6,1
2022,8,7
2021,2,1
2023,4,2
2022,7,2
2021,1,1
2021,30,18
2022,13,9
2021,79,21
2022,28,12
2022,14,7
2021,3,1
2021,3,3
2020,6,2
2023,2,1
2020,17,2
2020,45,6
2020,3,1
2023,2,1
2023,16,3
2022,18,1
2020,13,12
2022,49,3
2023,9,9
2020,21,9
2023,22,11
2020,344,73
2023,16,2
2023,7,2
2020,24,2
2023,14,4
2021,169,98
2023,4,4
2022,27,22
2023,9,7
2021,6,6
2023,1,1
2022,265,34
2020,8,7
2020,41,9
2021,9,9
2023,5,1
2022,4,4
2021,1,1
2022,39,10
2023,33,18
2020,2,1
2022,6,3
2021,4,3
2020,15,6
