Fiscal_Year,Amount
2021,1800
2021,1200
2021,1600
2021,200
2021,500
2021,100
2021,100
2021,100
2021,5000
2021,100
2021,100
2021,165000
2021,8800
2021,480000
2021,25600
2021,1918000
2021,57300
2021,16400
2021,400
2021,900
2021,200
2021,300
2021,200
2021,400
2021,100
2021,500
2021,167400
2021,51500
2021,15858700
2021,280400
2021,301600
2021,29600
2021,1900
2021,7300
2021,52800
2021,3500
2021,1500
2021,5500
2021,1600
2021,500
2021,600
2021,200
2021,400
2021,4500
2021,100
2021,100
2021,210100
2021,24200
2021,611200
2021,70400
2021,2487000
2021,182000
2021,33500
2021,600
2021,2000
2021,400
2021,1000
2021,400
2021,300
2021,4700
2021,167400
2021,20518600
2021,223100
2021,1546300
2021,3000
2021,34400
2021,1400
2021,3300
2021,25500
2021,85400
2021,200
2021,9400
2021,300
2021,900
2021,600
2021,100
2021,4000
2021,200
2021,800
2021,1600
2021,1300
2021,600
2021,99200
2021,22000
2021,500
2021,1200
2021,100
2021,1000
2021,700
2021,1500
2021,17761800
2021,216800
2021,301600
2021,4100
2021,32100
2021,18700
2021,11400
2021,51900
2021,4000
2021,200
2021,2000
2021,1800
2021,100
2021,1800
2021,2400
2021,2100
2021,200
2021,4500
2021,100
2021,100
2021,224400
2021,15400
2021,652800
2021,44800
2021,2641800
2021,110000
2021,29700
2021,400
2021,1600
2021,200
2021,1100
2021,200
2021,400
2021,1000
2021,3800
2021,342400
2021,21661000
2021,280400
2021,16000
2021,452900
2021,31000
2021,20300
2021,200
2021,300
2021,2000
2021,47600
2021,9400
2021,3300
2021,8000
2021,-203600
2021,167400
2021,3498900
2021,279800
2021,51100
2021,61100
2021,10500
2021,7900
2021,500
2021,100
2021,25900
2021,140900
2021,400
2021,1300
2021,23200
2021,700
2021,1700
2021,3000
2021,1700
2021,15300
2021,500
2021,1300
2021,1500
2021,12100
2021,100
2021,50500
2021,95500
2021,49500
2021,371500
2021,144000
2021,1077600
2021,640500
2021,2000
2021,12000
2021,36500
2021,1100
2021,2100
2021,900
2021,158400
2021,7400
2021,3000
2021,6000
2021,362500
2021,33167600
2021,396100
2021,89600
2021,740500
2021,75200
2021,1900
2021,81500
2021,200
2021,78700
2021,800
2021,6200
2021,800
2021,5700
2021,200
2021,200
2021,1000
2021,14000
2021,3900
2021,8000
2021,17800
2021,2800
2021,17400
2021,1300
2021,1800
2021,300
2021,10500
2021,700
2021,1700
2021,3292200
2021,209000
2021,16500
2021,608000
2021,48000
2021,2365200
2021,123900
2021,30600
2021,700
2021,1000
2021,500
2021,400
2021,700
2021,1200
2021,1100
2021,38300
2021,400
2021,8700
2021,19700
2021,200
2021,300
2021,98800
2021,320900
2021,129700
2021,-1018700
2021,156800
2021,5214900
2021,2201300
2021,27563100
2021,93500
2021,1800
2021,10700
2021,56400
2021,1600
2021,200
2021,10400
2021,2300
2021,189800
2021,2600
2021,75200
2021,3000
2021,3600
2021,1900
2021,2000
2021,2500
2021,900
2021,300
2021,4500
2021,400
2021,1000
2021,35200
2021,3300
2021,102400
2021,9600
2021,518400
2021,20300
2021,7900
2021,100
2021,6800
2021,11400
2021,17100
2021,864700
2021,216700
2021,500
2021,2100
2021,3241500
2021,24200
2021,630400
2021,70400
2021,2627500
2021,174100
2021,20500
2021,300
2021,2000
2021,200
2021,500
2021,200
2021,300
2021,200
2021,1300
2021,362500
2021,21367700
2021,214600
2021,1501900
2021,22900
2021,3900
2021,600
2021,7300
2021,74800
2021,4900
2021,300
2021,900
2021,1100
2021,2500
2021,100
2021,300
2021,800
2021,3200
2021,1800
2021,1900
2021,400
2021,500
2021,200
2021,100
2021,4000
2021,100
2021,200
2021,221100
2021,26400
2021,643200
2021,76800
2021,2593000
2021,193400
2021,36000
2021,600
2021,200
2021,362500
2021,59400
2021,800
2021,600
2021,400
2021,500
2021,2200
2021,167400
2021,21452900
2021,291000
2021,1605000
2021,26500
2021,7600
2021,97600
2021,83800
2021,500
2021,6300
2021,1700
2021,400
2021,1500
2021,500
2021,6200
2021,600
2021,1500
2021,200
2021,7000
2021,200
2021,100
2021,278300
2021,43000
2021,809600
2021,124700
2021,3213400
2021,317700
2021,29100
2021,200
2021,2200
2021,500
2021,200
2021,300
2021,200
2021,100
2021,3200
2021,362500
2021,26530300
2021,276400
2021,2803500
2021,31400
2021,7800
2021,19533800
2021,51500
2021,150800
2021,32300
2021,19400
2021,900
2021,38600
2021,1800
2021,1000
2021,8000
2021,4800
2021,1200
2021,300
2021,100
2021,8300
2021,100
2021,86900
2021,252800
2021,1086100
2021,21000
2021,12600
2021,200
2021,35000
2021,29000
2021,13000
2021,232300
2021,323100
2021,313200
2021,195700
2021,2300
2021,6500
2021,400
2021,362500
2021,8557500
2021,13900
2021,85800
2021,28000
2021,1000
2021,2100
2021,1000
2021,5000
2021,7000
2021,9500
2021,333300
2021,18700
2021,969600
2021,54400
2021,4057900
2021,120200
2021,14400
2021,227700
2021,977400
2021,24400
2021,3600
2021,700
2021,5800
2021,69600
2021,200
2021,6500
2021,800
2021,1000
2021,300
2021,9000
2021,400
2021,100
2021,300
2021,2800
2021,1000
2021,1400
2021,200
2021,1600
2021,200
2021,2400
2021,8000
2021,200
2021,200
2021,196900
2021,25300
2021,572800
2021,73600
2021,2309900
2021,180000
2021,23100
2021,400
2021,1500
2021,100
2021,500
2021,200
2021,3500
2021,19257900
2021,217100
2021,1564200
2021,34500
2021,12100
2021,100
2021,38300
2021,72100
2021,100
2021,5900
2021,100
2021,100
2021,1400
2021,400
2021,2800
2021,300
2021,1900
2021,1700
2021,1800
2021,300
2021,100
2021,200
2021,3800
2021,100
2021,100
2021,276100
2021,39800
2021,803200
2021,115000
2021,3147500
2021,302100
2021,28800
2021,500
2021,1100
2021,200
2021,1500
2021,1000
2021,1200
2021,4600
2021,2300
2021,167400
2021,26264800
2021,267600
2021,2537800
2021,30800
2021,4700
2021,92800
2021,96900
2021,100
2021,7700
2021,500
2021,2100
2021,300
2021,7200
2021,100
2021,1300
2021,3200
2021,1700
2021,1000
2021,200
2021,200
2021,1500
2021,7500
2021,200
2021,100
2021,100
2021,226600
2021,9900
2021,659200
2021,28800
2021,2699900
2021,68000
2021,26500
2021,500
2021,800
2021,300
2021,600
2021,1000
2021,500
2021,1000
2021,3500
2021,167400
2021,22256700
2021,283600
2021,395100
2021,30300
2021,15000
2021,5400
2021,6800
2021,67300
2021,400
2021,5600
2021,200
2021,2000
2021,500
2021,200
2021,800
2021,1600
2021,2100
2021,1500
2021,200
2021,100
2021,200
2021,1000
2021,4200
2021,100
2021,200
2021,88900
2021,500
2021,300
2021,4700
2021,18300
2021,500
2021,200
2021,700
2021,3700
2021,700
2021,14200
2021,-77400
2021,463400
2021,310400
2021,100
2021,4500
2021,1600
2021,3000
2021,800
2021,700
2021,300
2021,400
2021,2600
2021,13000
2021,1800
2021,1400
2021,700
2021,2400
2021,100
2021,700
2021,2700
2021,2000
2021,3300
2021,9600
2021,55400
2021,900
2021,449000
2021,400
2021,3200
2021,800
2021,1200
2021,100
2021,600
2021,113300
2021,329600
2021,980100
2021,9000
2021,13300
2021,100
2021,8900
2021,300
2021,300
2021,1000
2021,300
2021,11000
2021,32000
2021,124600
2021,91600
2021,4300
2021,100
2021,760100
2021,329200
2021,2600
2021,1000
2021,200
2021,2000
2021,900
2021,1800
2021,100
2021,500
2021,200
2021,1000
2021,2000
2021,1000
2021,33000
2021,25500
2021,26200
2021,96000
2021,73400
2021,49700
2021,444800
2021,228700
2021,4000
2021,15300
2021,1300
2021,300
2021,2100
2021,27100
2021,5800
2021,2700
2021,9800
2021,705800
2021,147400
2021,3443100
2021,1207600
2021,1302200
2021,19400
2021,20700
2021,900
2021,100
2021,22400
2021,100
2021,1300
2021,15900
2021,1330600
2021,90900
2021,6000
2021,500
2021,1000
2021,100
2021,9000
2021,700
2021,1700
2021,2400
2021,2300
2021,200
2021,100
2021,200
2021,3000
2021,100
2021,100
2021,243100
2021,39700
2021,707200
2021,115100
2021,2916000
2021,281700
2021,36200
2021,800
2021,2000
2021,600
2021,300
2021,2200
2021,3000
2021,13800
2021,195100
2021,23981900
2021,345800
2021,2418100
2021,24400
2021,3500
2021,76400
2021,81300
2021,300
2021,8500
2021,400
2021,900
2021,600
2021,16000
2021,4000
2021,300
2021,500
2021,500
2021,3200
2021,500
2021,900
2021,300
2021,600
2021,40300
2021,200
2021,2200
2021,6400
2021,46800
2021,500
2021,100
2021,265400
2021,101700
2021,200
2021,100
2021,5600
2021,1400
2021,1100
2021,23100
2021,67200
2021,174300
2021,12000
2021,2000
2021,20000
2021,10100
2021,6100
2021,180700
2021,1509200
2021,1200
2021,400
2021,200
2021,2000
2021,3400
2021,30100
2021,2800
2021,300
2021,100
2021,5000
2021,800
2021,13200
2021,38400
2021,145600
2021,4300
2021,500
2021,4200
2021,617800
2021,663000
2021,1600
2021,300
2021,2500
2021,362600
2021,200
2021,4100
2021,4300
2021,100
2021,400
2021,100
2021,7700
2021,22400
2021,100
2021,9000
2021,800
2021,100
2021,100
2021,3300
2021,1100
2021,9600
2021,3200
2021,64200
2021,9500
2021,21000
2021,7100
2021,200
2021,100
2021,88700
2021,210600
2021,272000
2021,2400
2021,2500
2021,100
2021,1200
2021,3000
2021,25000
2021,1000
2021,2600
2021,2800
2021,20000
2021,200
2021,200
2021,2000
2021,11600
2021,1800
2021,200
2021,1100
2021,3200
2021,4300
2021,300
2021,106700
2021,213400
2021,320000
2021,53200
2021,400
2021,2700
2021,4600
2021,525000
2021,300
2021,200
2021,1700
2021,1811200
2021,4700
2021,15000
2021,500
2021,3700
2021,300
2021,3100
2021,4400
2021,12800
2021,44500
2021,275800
2021,122700
2021,34200
2021,99100
2021,282900
2021,10200
2021,10600
2021,5300
2021,18500
2021,315500
2021,2353200
2021,1000
2021,30600
2021,1000
2021,3000
2021,6800
2021,9300
2021,800
2021,400
2021,43100
2021,1100
2021,13200
2021,3200
2021,38400
2021,17900
2021,144200
2021,4500
2021,1000
2021,200
2021,200
2021,400
2021,508200
2021,139100
2021,762600
2021,5800
2021,5900
2021,1500
2021,6983300
2021,8800
2021,49000
2021,4800
2021,4800
2021,25900
2021,18000
2021,9200
2021,26000
2021,19900
2021,6100
2021,2700
2021,1000
2021,7700
2021,22400
2021,79300
2021,3100
2021,4700
2021,397500
2021,311700
2021,6300
2021,4800
2021,328000
2021,1900
2021,800
2021,1100
2021,12100
2021,3200
2021,35200
2021,16500
2021,139500
2021,13900
2021,7300
2021,3600
2021,16800
2021,13000
2021,3600
2021,6100
2021,629800
2021,129700
2021,584200
2021,7800
2021,13600
2021,2000
2021,700
2021,17700
2021,2400
2021,100
2021,3000
2021,200
2021,8800
2021,25600
2021,112900
2021,4100
2021,200
2021,300
2021,1200
2021,767300
2021,195300
2021,400
2021,35000
2021,100
2021,200
2021,3400
2021,3200
2021,1700
2021,100
2021,1100
2021,100
2021,200
2021,1100
2021,3300
2021,3200
2021,9600
2021,15400
2021,44700
2021,3900
2021,2500
2021,4900
2021,8800
2021,2200
2021,2200
2021,303700
2021,123400
2021,72100
2021,900
2021,400
2021,2700
2021,2400
2021,2700
2021,500
2021,100
2021,3595700
2021,1100
2021,3200
2021,10100
2021,10700
2021,23700
2021,1000
2021,92900
2021,100
2021,800
2021,2500
2021,5400
2021,600000
2021,600
2021,600
2021,241500
2021,39600
2021,115200
2021,416200
2021,48400
2021,62600
2021,1500
2021,14100
2021,16200
2021,23400
2021,53800
2021,309300
2021,3396100
2021,2200
2021,3700
2021,80600
2021,7000
2021,1400
2021,28000
2021,1400
2021,400
2021,7336800
2021,300
2021,5400
2021,300
2021,61600
2021,179200
2021,609800
2021,455000
2021,6000
2021,2200
2021,1500
2021,484000
2021,12800
2021,200
2021,64700
2021,1100
2021,7100
2021,22400
2021,400
2021,1000
2021,200
2021,7700
2021,100
2021,4400
2021,121000
2021,11000
2021,352000
2021,32000
2021,1660400
2021,83800
2021,31900
2021,300
2021,35000
2021,300
2021,1000
2021,500
2021,64000
2021,22200
2021,4300
2021,21100
2021,64600
2021,196200
2021,5100
2021,10500
2021,9400
2021,167400
2021,7800
2021,13177800
2021,736000
2021,75800
2021,4854200
2021,17500
2021,3500
2021,800
2021,100
2021,4000
2021,9300
2021,1600
2021,22700
2021,85600
2021,3000
2021,20900
2021,3000
2021,1900
2021,200
2021,105800
2021,4300
2021,1400
2021,300
2021,294100
2021,1406400
2021,8748600
2021,566200
2021,442800
2021,12000
2021,84400
2021,30000
2021,4000
2021,60800
2021,100
2021,200
2021,3400
2021,1000
2021,400
2021,1300
2021,67100
2021,195200
2021,480200
2021,83600
2021,24300
2021,200
2021,127100
2021,600
2021,600
2021,16200
2021,48600
2021,82900
2021,15600
2021,-10000
2021,-238100
2021,326800
2021,4116100
2021,220700
2021,68000
2021,23800
2021,20900
2021,14000
2021,600
2021,250000
2021,100
2021,10000
2021,200
2021,800
2021,3100
2021,4000
2021,600
2021,5500
2021,1400
2021,800
2021,-781100
2021,328700
2021,993700
2021,1100
2021,4180200
2021,700
2021,33900
2021,12800
2021,76100
2021,100
2021,500
2021,98900
2021,300
2021,2500
2021,93300
2021,9000
2021,25000
2021,50200
2021,5800
2021,14400
2021,11000
2021,2000
2021,307000
2021,97500
2021,576800
2021,20000
2021,300000
2021,484500
2021,7005600
2021,9000
2021,100
2021,282100
2021,15900
2021,1400
2021,425000
2021,8800
2021,93500
2021,15400
2021,44800
2021,208800
2021,7100
2021,7100
2021,500
2021,200
2021,4600
2021,317200
2021,1442900
2021,300
2021,24600
2021,569100
2021,2300
2021,3000
2021,500
2021,3000
2021,6700
2021,11000
2021,23200
2021,32000
2021,657100
2021,23100
2021,67100
2021,145400
2021,264600
2021,11000
2021,1300
2021,1500
2021,5500
2021,5200
2021,3200
2021,1228800
2021,1177500
2021,1053900
2021,25400
2021,4000
2021,25000
2021,300
2021,1000
2021,10600
2021,2400
2021,982700
2021,8100
2021,100
2021,500
2021,4000
2021,200
2021,20000
2021,10000
2021,28700
2021,147000
2021,4500
2021,300
2021,1170600
2021,600
2021,100
2021,100
2021,2000
2021,4400
2021,2400
2021,2100
2021,200
2021,1600
2021,2200
2021,300
2021,4000
2021,27300
2021,3300
2021,9600
2021,18500
2021,24600
2021,200
2021,80700
2021,45100
2021,9500
2021,-40000
2021,-850000
2021,-4133800
2021,-15000
2021,-36300
2021,32000
2021,-950000
2021,148000
2021,6140600
2021,373900
2021,23900
2021,400
2021,200
2021,3200
2021,200
2021,100
2021,3400
2021,1000
2021,400
2021,54400
2021,3700
2021,1000
2021,600
2021,3700
2021,1200
2021,200
2021,500
2021,2100
2021,7900
2021,1100
2021,1200
2021,100
2021,13200
2021,147100
2021,38400
2021,424800
2021,173300
2021,1071400
2021,24600
2021,200
2021,4200
2021,105900
2021,197900
2021,70100
2021,37500
2021,108700
2021,398200
2021,15500
2021,6500
2021,500
2021,21000
2021,10800
2021,6400
2021,12900
2021,337500
2021,2883200
2021,285800
2021,15700
2021,1000
2021,19000
2021,3900
2021,5200
2021,9600
2021,300
2021,200
2021,3334500
2021,800
2021,3000
2021,46200
2021,134400
2021,533200
2021,1200
2021,3100
2021,61000
2021,180700
2021,4463000
2021,7800
2021,78500
2021,200
2021,3900
2021,28000
2021,100
2021,4436000
2021,600
2021,600
2021,67200
2021,190000
2021,201400
2021,141100
2021,506700
2021,951900
2021,1683200
2021,51100
2021,1100
2021,1100
2021,3200
2021,3200
2021,35000
2021,9400
2021,246600
2021,88300
2021,7700
2021,207100
2021,9000
2021,200
2021,100
2021,500
2021,1000
2021,200
2021,1800
2021,500
2021,2700
2021,1500
2021,400
2021,5900
2021,21200
2021,300
2021,200
2021,1500
2021,300
2021,3500
2021,14900
2021,58200
2021,226900
2021,300
2021,7400
2021,300
2021,800
2021,1700
2021,100
2021,200
2021,2400
2021,100300
2021,58300
2021,58400
2021,169600
2021,169500
2021,799100
2021,507700
2021,3000
2021,5000
2021,6800
2021,9400
2021,5200
2021,28800
2021,500
2021,17000
2021,29000
2021,7800
2021,107100
2021,600
2021,137600
2021,92400
2021,33900
2021,260700
2021,1600
2021,2400
2021,2200
2021,12600
2021,180600
2021,6246000
2021,4707600
2021,11000
2021,11600
2021,3400
2021,19000
2021,25000
2021,1000
2021,56000
2021,100
2021,600
2021,2500
2021,700
2021,7500
2021,326600
2021,900
2021,200
2021,700
2021,4000
2021,500
2021,6100
2021,15000
2021,9457400
2021,3200
2021,4700
2021,100
2021,500
2021,29700
2021,500
2021,420400
2021,869300
2021,26800
2021,3300
2021,500
2021,306500
2021,2800
2021,195100
2021,114300
2021,86400
2021,900
2021,262900
2021,290300
2021,5100
2021,500
2021,9200
2021,16400
2021,23400
2021,3800
2021,2600
2021,1000
2021,3300
2021,1100
2021,9600
2021,3200
2021,59300
2021,10100
2021,7500
2021,600
2021,200
2021,200
2021,1000
2021,92900
2021,195100
2021,257600
2021,2300
2021,65000
2021,7700
2021,7000
2021,1400
2021,200
2021,100
2021,2500
2021,900
2021,2000
2021,519200
2021,70500
2021,85000
2021,1510400
2021,204700
2021,200000
2021,7089000
2021,548200
2021,626600
2021,86500
2021,84600
2021,331400
2021,14000
2021,1500
2021,1200
2021,300
2021,200
2021,500
2021,8000
2021,2700
2021,600
2021,100
2021,3000
2021,15500
2021,400
2021,100
2021,113300
2021,4400
2021,329600
2021,12800
2021,1529900
2021,26900
2021,35200
2021,700
2021,1000
2021,24800
2021,126200
2021,69500
2021,104100
2021,1900
2021,12345000
2021,279400
2021,17500
2021,4100
2021,17500
2021,2400
2021,400
2021,200
2021,2400
2021,9600
2021,18400
2021,500
2021,100000
2021,1600
2021,100
2021,1500
2021,18000
2021,600
2021,400
2021,1100
2021,1500
2021,500
2021,9600
2021,424700
2021,23100
2021,21600
2021,300
2021,500
2021,341400
2021,213500
2021,102700
2021,50500
2021,1000
2021,1400
2021,167400
2021,3215700
2021,228400
2021,3800
2021,12900
2021,8900
2021,1000
2021,200
2021,600
2021,5200
2021,1300
2021,100
2021,4000
2021,16000
2021,100
2021,85800
2021,14300
2021,249600
2021,41600
2021,1100
2021,3200
2021,1202800
2021,81900
2021,27900
2021,200
2021,300
2021,2500
2021,11900
2021,563600
2021,443200
2021,60700
2021,1000
2021,1000
2021,1000
2021,-218900
2021,167400
2021,300
2021,400
2021,3000
2021,3800
2021,700
2021,42900
2021,2200
2021,124800
2021,6400
2021,543800
2021,10400
2021,11000
2021,3500
2021,200
2021,120000
2021,39700
2021,45600
2021,20500
2021,15800
2021,21000
2021,84400
2021,500
2021,4449600
2021,67900
2021,51100
2021,1000
2021,11000
2021,100
2021,36200
2021,1800
2021,22500
2021,500
2021,3700
2021,5000
2021,2200
2021,6000
2021,900
2021,8000
2021,1000
2021,1200
2021,133000
2021,58300
2021,15400
2021,169600
2021,44800
2021,823800
2021,98600
2021,65000
2021,3200
2021,5000
2021,4400
2021,10400
2021,10900
2021,987500
2021,1843100
2021,354900
2021,522800
2021,44800
2021,14600
2021,20800
2021,23900
2021,22000
2021,1700
2021,-1120000
2021,-1200000
2021,1323600
2021,55734700
2021,5244200
2021,5830100
2021,15100
2021,1100
2021,28400
2021,9300
2021,5700
2021,100
2021,75000
2021,14300
2021,1200
2021,5200
2021,45300
2021,680000
2021,23500
2021,53100
2021,16900
2021,190900
2021,10000
2021,139400
2021,7400
2021,600
2021,54800
2021,2800
2021,900
2021,200
2021,2400
2021,1100
2021,14100
2021,186300
2021,3200
2021,400
2021,3500
2021,50000
2021,90000
2021,10000
2021,300
2021,48100
2021,248100
2021,69800
2021,4200
2021,6200
2021,6800
2021,800
2021,167400
2021,6413300
2021,958500
2021,51100
2021,1200
2021,1200
2021,4900
2021,2400
2021,2900
2021,3800
2021,3300
2021,3600
2021,4800
2021,45700
2021,46400
2021,2400
2021,10000
2021,16000
2021,600
2021,200
2021,5000
2021,14000
2021,700
2021,45000
2021,15700
2021,179500
2021,8800
2021,739200
2021,25600
2021,2133200
2021,138700
2021,6080200
2021,700
2021,47900
2021,400
2021,6400
2021,3200
2021,34900
2021,32400
2021,500
2021,23800
2021,245300
2021,272000
2021,400
2021,2700
2021,4600
2021,1400
2021,300
2021,1700
2021,100
2021,8800
2021,25600
2021,101000
2021,1500
2021,164400
2021,717300
2021,4400
2021,52300
2021,700
2021,300
2021,5000
2021,915000
2021,423800
2021,390000
2021,57500
2021,657500
2021,22500
2021,80000
2021,250000
2021,1000000
2021,75000
2021,312500
2021,236200
2021,5500
2021,2000
2021,12600
2021,-7476809.7
2021,-1596744.09
2021,-21848614.19
2021,-1622983.54
2021,-3277293.9499999997
2021,-551200
2021,-22442.43
2021,9000
2021,-1350
2021,-347
2021,-2211900
2021,-1543620.37
2021,-284662.41000000003
2021,-714129.2699999999
2021,-514.8
2021,-10678919.42
2021,-3965.69
2021,-17619
2021,-5332.33
2021,18.45
2021,134711
2021,129930
2021,2387722.88
2021,558426.1
2021,27820812.71
2021,-10064.93
2021,-8902.99
2021,-471.82
2021,-282282.02
2021,-123149.18000000001
2021,1727681.8800000001
2021,236444.74000000002
2021,44667.14
2021,5698.48
2021,81408
2021,127147.08
2021,1887.12
2021,52072.6
2021,110778.9
2021,31878.1
2021,881.55
2021,13790.08
2021,511689.45
2021,253924.12
2021,-1521.75
2021,1453236.82
2021,100152.16
2021,80264.37000000001
2021,33683.01
2021,227394.27000000002
2021,500
2021,1900
2021,12000
2021,1000
2021,1100
2021,300
2021,-1975700
2021,1158700
2021,1900
2021,1300
2021,1200000
2021,125000
2021,14000
2021,67000
2021,75000
2021,300
2021,11000
2021,7000
2021,1100
2021,20700
2021,100
2021,800
2021,4600
2021,1500
2021,33700
2021,575700
2021,424800
2021,1286500
2021,437900
2021,215900
2021,180100
2021,17500
2021,112400
2021,661100
2021,544600
2021,1000000
2021,140000
2021,156000
2021,3100
2021,260600
2021,-150000
2021,-800000
2021,-250000
2021,-589800
2021,-724700
2021,607600
2021,1018700
2021,64000
2021,376000
2021,1604300
2021,7400
2021,161500
2021,1994000
2021,180100
2021,800
2021,200
2021,2000
2021,6500
